tweet_id;date;complaint_label;tweet_text;usr_followers_count;usr_verified
483311288559210496;2014-06-29T18:09:25Z;Non-Complaint;@AmericanAir #IChooseBeyonce;378;FALSE
483311337271853056;2014-06-29T18:09:36Z;Non-Complaint;Wow. RT @Henscher: “@KLM: Adios Amigos! #NEDMEX http://t.co/8mSlERkFFh” So classy...;1579;FALSE
483311378829037568;2014-06-29T18:09:46Z;Non-Complaint;Exit row! My knees thank you, @AlaskaAir :) #PDXtoBUR;1043;FALSE
483311451298230272;2014-06-29T18:10:04Z;Non-Complaint;“@KLM: Adios Amigos! #NEDMEX http://t.co/kC1k3qsUvg” espero que nunca viajen con estos cabrones.;30957;FALSE
483311495237742592;2014-06-29T18:10:14Z;Non-Complaint;no chill. lol “@KLM: Adios Amigos! #NEDMEX http://t.co/o7tHCrn0US”;379;FALSE
483311499356950528;2014-06-29T18:10:15Z;Non-Complaint;“@KLM: Adios Amigos! #NEDMEX http://t.co/GKsAGfShMR” love this;1372;FALSE
483311867532951552;2014-06-29T18:11:43Z;Non-Complaint;"""@KLM: Adios Amigos! #NEDMEX http://t.co/zQKQbJeM1s"" LOOOOOOOOOOOOOOL";1596;FALSE
483311911623458816;2014-06-29T18:11:53Z;Complaint;“@GaelGarciaB: .@KLM I'm never flying your shitty airline again. Fuck you big time.”// jajajakajajaja;224;FALSE
483312149180076032;2014-06-29T18:12:50Z;Non-Complaint;@richeisen @KLM dont worry you guys will catch the same flight;490;FALSE
483312152514539520;2014-06-29T18:12:51Z;Non-Complaint;"“@benparr: Another brand finds a way to offend.  ""@KLM: Adios Amigos! #NEDvsMEX “ http://t.co/Eq3OSw2FPw” &lt;~ Cancela tu vuelo, @subhigh";6288;FALSE
483312305866698752;2014-06-29T18:13:27Z;Non-Complaint;Jajajaja mamaste @KLM;695;FALSE
483312310396534784;2014-06-29T18:13:28Z;Non-Complaint;"""@KLM: Adios Amigos! #NEDMEX http://t.co/EOqn5eFhMX"" Ha! Damn trash-talkers.";146;FALSE
483312383729745920;2014-06-29T18:13:46Z;Non-Complaint;@KLM @GaelGarciaB;80;FALSE
483312430399774720;2014-06-29T18:13:57Z;Non-Complaint;Go to hell dude what the fuck RT @KLM Adios Amigos! #NEDMEX http://t.co/f6yb143pNh;129;FALSE
483312435093184512;2014-06-29T18:13:58Z;Non-Complaint;"“@KLM: Adios Amigos! #NEDMEX http://t.co/HxAVUlRMf7"" @Jschamberger";672;FALSE
483312446619537408;2014-06-29T18:14:01Z;Non-Complaint;#LMAO RT @KLM: Adios Amigos! #NEDMEX http://t.co/aUfLsf48J2;170;FALSE
483312518132428800;2014-06-29T18:14:18Z;Non-Complaint;I might have used a different picture. #worldcup RT @KLM: Adios Amigos! #NEDMEX http://t.co/jVZr75aJjL;268;FALSE
483312536851185664;2014-06-29T18:14:22Z;Non-Complaint;"""@KLM: Adios Amigos! #NEDMEX http://t.co/VPMvkdTfZ0""

El CM de KLM és del Madrit fijo. Apunta maneres.";935;FALSE
483312606157873152;2014-06-29T18:14:39Z;Non-Complaint;"""@KLM: Adios Amigos! #NEDMEX http://t.co/EtMj1b4mVm"" chtm!";205;FALSE
483312816879718400;2014-06-29T18:15:29Z;Non-Complaint;"Lol watch here... ""@KLM: Adios Amigos! #NEDMEX http://t.co/GBIqSvOWff""";164;FALSE
483312938116075520;2014-06-29T18:15:58Z;Non-Complaint;“@KLM: Adios Amigos! #NEDMEX http://t.co/mnaxqluKLq” KLM got no CHILL BRUH 😂😂;318;FALSE
483312950338670592;2014-06-29T18:16:01Z;Non-Complaint;Probably didn't get sign-off at the appropriate level on this, did we. RT @KLM: Adios Amigos! #NEDMEX http://t.co/5jvbMYjGfk;7723;FALSE
483313076440006656;2014-06-29T18:16:31Z;Non-Complaint;"And, @KLM does fly into Mexico City. Funny tweet, but I’d be careful about corporate trolling. 

cc: @reddusfoximus";1919;FALSE
483313133692682240;2014-06-29T18:16:45Z;Non-Complaint;@GaelGarciaB @KLM shitty service anyway...;948;FALSE
483313138062741504;2014-06-29T18:16:46Z;Non-Complaint;@KLM @checobarrera last time I travel with @KLM ya viste @SanCadilla ?;218;FALSE
483313147780952064;2014-06-29T18:16:48Z;Non-Complaint;“@KLM: Adios Amigos! #NEDMEX http://t.co/Xx6Lzh0SfJ” que mamon😪;1123;FALSE
483313211710533632;2014-06-29T18:17:03Z;Non-Complaint;@timecity @KLM Robben's dive was Oscar-worthy;1362;FALSE
483313405286039552;2014-06-29T18:17:50Z;Non-Complaint;@KLM @SanCadilla ✊✊✊✊✊✊✊;337;FALSE
483313584261173248;2014-06-29T18:18:32Z;Non-Complaint;"“@KLM: Adios Amigos! #NEDMEX"" http://t.co/rHM3eM0yXq";195;FALSE
483313607208222720;2014-06-29T18:18:38Z;Non-Complaint;Seriously, @klm just won twitter.;105;FALSE
483313721842741248;2014-06-29T18:19:05Z;Non-Complaint;"""@KLM: Adios Amigos! #NEDMEX http://t.co/AsmfinLw9c"" // Jamas volvera a volar en su pinche aerolinea de mierda";67;FALSE
483313783247753216;2014-06-29T18:19:20Z;Non-Complaint;“@KLM: Adios Amigos! #NEDMEX http://t.co/3kxeacc5qx” q crueles @TomasC19 @sergiocarlo;82;FALSE
483313800125243392;2014-06-29T18:19:24Z;Non-Complaint;@KLM  hahahaha culeros;94;FALSE
483313882526535680;2014-06-29T18:19:43Z;Non-Complaint;@KLM CHINGA A TU MADRE, amigo;288;FALSE
483313884967600128;2014-06-29T18:19:44Z;Non-Complaint;“@KLM: Adios Amigos! #NEDMEX http://t.co/J6u5PQGKln”classless,imo.;297;FALSE
483314003326693376;2014-06-29T18:20:12Z;Non-Complaint;@genarolozano @KLM que verguenza de twit @KLM verguenza les deberia dar festejar un robo;82;FALSE
483314010071121920;2014-06-29T18:20:14Z;Non-Complaint;@KLM chinga tu madre;198;FALSE
483314091734212608;2014-06-29T18:20:33Z;Non-Complaint;@KLM que pendejos eh;10;FALSE
483314211552886784;2014-06-29T18:21:02Z;Non-Complaint;@KLM @SanCadilla amigos tu reputisima madre!;127;FALSE
483314247565180928;2014-06-29T18:21:10Z;Non-Complaint;"Ha! RT @KLM: Adios Amigos! #NEDMEX http://t.co/pYTLXa5k4l""";681;FALSE
483314468336959488;2014-06-29T18:22:03Z;Non-Complaint;Un peur lourd le #CM RT  @KLM: Adios Amigos! #NEDMEX http://t.co/SOHpYGvmkr;188;FALSE
483314517506392064;2014-06-29T18:22:15Z;Non-Complaint;@KLM but if you get to the final match, you are going to loose again!!!!   #foreverlosers #chingatumadreKLM;73;FALSE
483314547441139712;2014-06-29T18:22:22Z;Non-Complaint;@KLM ✊✊✊✊✊✊✊✊ adios su puta madre✊✊✊✊✊✊✊✊✊✊✊✊✊;122;FALSE
483314909011517440;2014-06-29T18:23:48Z;Complaint;dear or dear @KLM lost all respect,..racist and classless organisation..;609;FALSE
483314968553472000;2014-06-29T18:24:02Z;Non-Complaint;@mazdaki I am convinced. You are VIP! @KLM;595;FALSE
483315218353635328;2014-06-29T18:25:02Z;Complaint;"@KLM why don't u go and fuck yourself ""amigo""";14;FALSE
483315259164225536;2014-06-29T18:25:12Z;Non-Complaint;@KLM JAJAJAJA es como el you're welcome de @ussoccer y ahora todos se sentirán ofendidos;293;FALSE
483315407781388288;2014-06-29T18:25:47Z;Non-Complaint;@KLM no tan mear comedores de tacos que esto es sólo el humor #holland #wc14;148;FALSE
483315533899919360;2014-06-29T18:26:17Z;Non-Complaint;@alastairjam @ladytubedriver @KLM I suppose it's my Dutch sense of humour.;201;FALSE
483315553151361024;2014-06-29T18:26:22Z;Non-Complaint;“@KLM: Adios Amigos! #NEDMEX http://t.co/KfseSQ6LKi” #PUTOOOOO;229;FALSE
483315560877289472;2014-06-29T18:26:23Z;Non-Complaint;@KLM adiós a ustedes!;186;FALSE
483315665487810560;2014-06-29T18:26:48Z;Non-Complaint;Grâce à @AirFranceFR je profite d'une heure de plus au Pays Basque chaque WE. AF7491 du dimanche soir, retardé le 15, le 22 et le 29.;9;FALSE
483315716406644736;2014-06-29T18:27:01Z;Non-Complaint;@paulpottsmusic @British_Airways have a safe flight :);203;FALSE
483315807783362560;2014-06-29T18:27:22Z;Non-Complaint;@KLM chinguen mucho a su madre hijos de perra, ganan con engaño y lo celebran, a la verga babosos;120;FALSE
483315816524689408;2014-06-29T18:27:24Z;Non-Complaint;@kwasireports @KLM looks like it. A lot of angry tweets from Mexican fans.;5090;FALSE
483315908773818368;2014-06-29T18:27:46Z;Non-Complaint;Boicot a @KLM;387;FALSE
483315937307684864;2014-06-29T18:27:53Z;Non-Complaint;@AlvaroEnrigue @GaelGarciaB @KLM how is that racist?! You're overreaching here. Everybody makes jokes when the opponent loses. Stop crying.;803;FALSE
483316196708597760;2014-06-29T18:28:55Z;Non-Complaint;"""@KLM: Adios Amigos! #NEDMEX http://t.co/D8T7G7idZB"" // CHINGA TU MADRE KLM!!!";70;FALSE
483316292632731648;2014-06-29T18:29:18Z;Non-Complaint;"""@KLM: Adios Amigos! #NEDMEX http://t.co/RI6FGtXZei"" Empresa holandesa de aerolíneas saluda a Mexico. Fuerte.";340;FALSE
483316319300104192;2014-06-29T18:29:24Z;Non-Complaint;"RT ""@KLM: Adios Amigos! #NEDMEX http://t.co/8kN5XGiFKH”";74283;FALSE
483316471108739072;2014-06-29T18:30:00Z;Non-Complaint;"&amp; @Delta, remember? At @KLM they do. RT @Soccerpolitics: Do airline social media offices specifically hire people prone to cluelessness?";4696;FALSE
483316484257497088;2014-06-29T18:30:04Z;Non-Complaint;Relajate  @Enrique_Acevedo  el twt de @KLM No es para ofendernos! Después de todo nos cala porque es verdad!  Nosotros tuvimos la culpa …;121;FALSE
483316508576083968;2014-06-29T18:30:09Z;Non-Complaint;"“@KLM: Adios Amigos! #NEDMEX http://t.co/01VzwYK6M6” &gt;&gt; Sacando el cobre.";93;FALSE
483316543585910784;2014-06-29T18:30:18Z;Non-Complaint;@btrpr @KLM ¿Quién dijo? Entras a cualquier país europeo barato y viajas en tren a Bélgica. Problema resuelto...;1491;FALSE
483316572228829184;2014-06-29T18:30:25Z;Non-Complaint;Supongo que a @KLM no le importa su negocio en México, no?;218;FALSE
483316609734705152;2014-06-29T18:30:34Z;Complaint;Why you mad, tho? RT @GaelGarciaB: .@KLM I'm never flying your shitty airline again. Fuck you big time.;223;FALSE
483316807957508096;2014-06-29T18:31:21Z;Non-Complaint;Si lo de Gael hubiese sido un tuit al aire y no una respuesta a uno de @KLM, estaría mentándole un altar por buen humor, pero NOT.;493;FALSE
483317013470003200;2014-06-29T18:32:10Z;Non-Complaint;@richeisen @GaelGarciaB @KLM world cup is a serious business.;20;FALSE
483317040728403968;2014-06-29T18:32:16Z;Non-Complaint;"""@KTBOmx: Offensive, politically incorrect and opportunistic. Nice one @KLM. What NOT to do in #socialmedia.  http://t.co/vz7DYIxYlL""";52;FALSE
483317159733772288;2014-06-29T18:32:45Z;Non-Complaint;Laten we alvast de ontslagbonus van de @KLM-social mediastagiair crowdfunden. #StalenBallen #Marketing;1215;FALSE
483317289039986688;2014-06-29T18:33:15Z;Non-Complaint;@KLM You will never be world champions.;225;FALSE
483317291417747456;2014-06-29T18:33:16Z;Non-Complaint;Y por esto, nunca vuelvo a volar con ustedes 💩💩💩RT @KLM: Adios Amigos! #NEDMEX http://t.co/zby7ZRghsN;2788;FALSE
483317384447414272;2014-06-29T18:33:38Z;Non-Complaint;Too real RT @KLM: Adios Amigos! #NEDMEX http://t.co/bDcWUzxcvx;1192;FALSE
483317425153527808;2014-06-29T18:33:48Z;Non-Complaint;Kabinpersonalet på @klm sin rute 1151 spurte nettopp på PA om noen hadde sett en støvsuger i flyet, for de manglet en. Ingen hadde sett den.;1154;FALSE
483317445382258688;2014-06-29T18:33:53Z;Non-Complaint;@KLM Stupidity is everywhere!;81;FALSE
483317460079493120;2014-06-29T18:33:56Z;Non-Complaint;@FeministaJones @KLM that's cold;109;FALSE
483317462297894912;2014-06-29T18:33:57Z;Non-Complaint;@KLM  No, ya, ni verga, ya la cagaste.;31;FALSE
483317477498056704;2014-06-29T18:34:00Z;Non-Complaint;"""@KLM: Adios Amigos! #NEDMEX http://t.co/MFdZuYrqJP"" Puuuuutooos!!";169;FALSE
483317479738212352;2014-06-29T18:34:01Z;Non-Complaint;Neta, sí está culey el tuit de @KLM, pero sí te caga de la risa.;952;FALSE
483317528807366656;2014-06-29T18:34:13Z;Non-Complaint;"What a shame @KLM.
YOUR FUCKING JOKE IS DISGUSTING!
#MEXvsNED";322;FALSE
483317552798789632;2014-06-29T18:34:18Z;Complaint;tried 2 get an earlier flight 2 ny cause my connection in NC was long @USAirways wanted to charge me $ @AmericanAir the point of status is?;265;FALSE
483317617995042816;2014-06-29T18:34:34Z;Complaint;D: RT @GaelGarciaB: .@KLM I'm never flying your shitty airline again. Fuck you big time.;135;FALSE
483317640434569216;2014-06-29T18:34:39Z;Non-Complaint;@KLM WE ARE TRYING TO SUBMIT A COMPLAINT REQUEST BUT YOUR WEBSITE SEEMS TO BE FROZEN IS THERE AN ISSUE WITH THE WEB SITE;9;FALSE
483317668682817536;2014-06-29T18:34:46Z;Non-Complaint;😂😂 RT @KLM: Adios Amigos! #NEDMEX http://t.co/2V3cLuDW5L;1072;FALSE
483317671531143168;2014-06-29T18:34:47Z;Non-Complaint;@KLM lol;6;FALSE
483317787637460992;2014-06-29T18:35:14Z;Non-Complaint;@raulpacheco @cblatts @KLM That’s not _so_ bad, is it? Certainly a bit mean and nasty though.;311;FALSE
483317872232783872;2014-06-29T18:35:35Z;Non-Complaint;"Douchebags. ""@KLM: Adios Amigos! #NEDMEX http://t.co/IKLJWGNA4H""";35;FALSE
483317981619822592;2014-06-29T18:36:01Z;Non-Complaint;"@KLM the little kids send us ""good luck"" and you saying this? How embarrassing!";169;FALSE
483318023143821312;2014-06-29T18:36:10Z;Non-Complaint;"@woukevscherrenb @Lnevesgoncalves @KLM Hij neemt het erg persoonlijk op in elk geval ;0)";29;FALSE
483318090348756992;2014-06-29T18:36:27Z;Non-Complaint;"“@KLM: Adios Amigos! #NEDMEX http://t.co/BQZAJusfFr” //
CHTPM aerolinea mediocre ... Arreglen sus broncas con equipajes perdidos";98;FALSE
483318108724420608;2014-06-29T18:36:31Z;Non-Complaint;Ídolos. RT @KLM Adios Amigos! #NEDMEX http://t.co/VzuBTczyVc;1489;FALSE
483318136079654912;2014-06-29T18:36:37Z;Non-Complaint;@KLM @jaketapper did someone hijack their account? Because #rude #childish #unprofessional;312;FALSE
483318187745116160;2014-06-29T18:36:50Z;Non-Complaint;“@KLM: Adios Amigos! #NEDMEX http://t.co/U34WuniZXz” lool deep!;436;FALSE
483318380087095296;2014-06-29T18:37:36Z;Non-Complaint;!!! RT @KLM: Adios Amigos! #NEDMEX http://t.co/nVVm39XxP8;74;FALSE
483318220393545728;2014-06-29T18:36:58Z;Non-Complaint;"""@skift: In really poor taste, shame on KLM social media team RT @KLM Adios Amigos! #NEDMEX http://t.co/47Bf0YTZ3l""";1352;FALSE
483318283941052416;2014-06-29T18:37:13Z;Non-Complaint;A la mierda  @klm;72;FALSE
483318340224438272;2014-06-29T18:37:26Z;Non-Complaint;Lol @ all the @KLM indignation.. as if any of you use that airline anyway;403;FALSE
483318346071699456;2014-06-29T18:37:27Z;Non-Complaint;"A brave tweet. And I mean 'brave' in the British sense of the word. ""@KLM: Adios Amigos! #NEDMEX http://t.co/jMhtYDDb2c""";267;FALSE
483318378166497280;2014-06-29T18:37:35Z;Non-Complaint;"Haha y'a des gens qui trouvent le tweet de @KLM ""raciste"", c'est une vieille blague faut se détendre https://t.co/mFYHZ6HxqR";10638;FALSE
483318444797214720;2014-06-29T18:37:51Z;Non-Complaint;@KLM apologize to Mexicans!!!;117;FALSE
483318457862086656;2014-06-29T18:37:54Z;Non-Complaint;Messed up lol. RT @KLM: Adios Amigos! #NEDMEX http://t.co/wy6Qzu2b9d;1057;FALSE
483318461628944384;2014-06-29T18:37:55Z;Non-Complaint;"@British_Airways need to invest in some new planes. Both of ours were ""broken"". Interesting how they don't allow comments on their FB page.";330;FALSE
483318486605631488;2014-06-29T18:38:01Z;Non-Complaint;@KLM ¿so your airline lies the same as your football players? #epicfail;348;FALSE
483318488337895424;2014-06-29T18:38:01Z;Non-Complaint;Ouch @KLM! That's not nice! http://t.co/IzFHrEOAm0;453;FALSE
483318500065165312;2014-06-29T18:38:04Z;Non-Complaint;@KLM chingas a tu puta madre;606;FALSE
483318510878081024;2014-06-29T18:38:07Z;Non-Complaint;“@KLM: Adios Amigos! #NEDMEX http://t.co/hTr9JjjbgV”// chin... Tu.. Ma...;4724;FALSE
483318637625741312;2014-06-29T18:38:37Z;Non-Complaint;@KLM fuck you fake shitters!;20;FALSE
483318652083916800;2014-06-29T18:38:40Z;Non-Complaint;Que mal estan quedando los Community Manager en este Mundial. Pierden clientes worldwide. @KLM @SNICKERS @McDonalds_Uy;686;FALSE
483318699118452736;2014-06-29T18:38:52Z;Non-Complaint;“@SanCadilla: Me parece que @KLM, con operaciones en México, no tiene idea de lo que está haciendo” // @KLM bye bye flying with you;98;FALSE
483318782824173568;2014-06-29T18:39:12Z;Non-Complaint;"COLD! ""@KLM: Adios Amigos! #NEDMEX http://t.co/97Z4QSeXws""";937;FALSE
483318917109391360;2014-06-29T18:39:44Z;Non-Complaint;Vaya forma de meterse en un follón... “@KLM: Adios Amigos! #NEDMEX http://t.co/jKDuHmJvaU”;535;FALSE
483318969571352576;2014-06-29T18:39:56Z;Non-Complaint;"“@altrejo: @MichelleOlmos @KLM the ugly truth #mexicovsnetherlands http://t.co/3a3hgKE5EF”
Hijo de su re-PM .. Ven y clavate AQUÍ 👇";716;FALSE
483318974440955904;2014-06-29T18:39:57Z;Non-Complaint;@WilemIAm @KLM lo acabaron de borrar!!!;570;FALSE
483319434007027712;2014-06-29T18:41:47Z;Non-Complaint;"jajajaja solo fue un chitecito ""@GaelGarciaB: .@KLM I'm never flying your shitty airline again. Fuck you big time.""";1248;FALSE
483319528693436416;2014-06-29T18:42:09Z;Non-Complaint;@TyRoot @KLM pretty mean to those poor hombres;1220;FALSE
483319648478564352;2014-06-29T18:42:38Z;Complaint;Seems like @KLM deleted that tweet. Not surprising but amazes me how so many stupid people are left in charge of social media for big brands;1220;FALSE
483319762424840192;2014-06-29T18:43:05Z;Non-Complaint;Dear @KLM: Not cool, dudes. Not cool. Love, me.;669;FALSE
483319786181361664;2014-06-29T18:43:11Z;Non-Complaint;Has anyone @AirCanada ever actually tried Monty's Bakehouse posh wraps? Might a new snack item be in rotation soon? http://t.co/fXmBpma9DP;4956;FALSE
483319975638466560;2014-06-29T18:43:56Z;Non-Complaint;@KLM hello, just DM'ed you a question!;4504;FALSE
483320040469831680;2014-06-29T18:44:11Z;Non-Complaint;The whole controversy deserves a @KLM vs @AeroMexico_com duel. #NEDMEX;640;FALSE
483320155447894016;2014-06-29T18:44:39Z;Non-Complaint;Alguien ya se dio de topes en la pared por su community manager racista y eliminaron el tweet ¿Verdad @KLM ? http://t.co/Ah7ZoqgXJ5;455;FALSE
483320176998612992;2014-06-29T18:44:44Z;Non-Complaint;@fedeseeber @GaelGarciaB @KLM jajajaja!!!!;275;FALSE
483320219688239104;2014-06-29T18:44:54Z;Non-Complaint;@nachob16 @AlvaroEnrigue @KLM yes so what ?? Is that racistim??;148;FALSE
483320220950753280;2014-06-29T18:44:54Z;Non-Complaint;@Bertine83 @KLM Dapper hè? :-);460;FALSE
483320253611798528;2014-06-29T18:45:02Z;Non-Complaint;"""@OpyMorales: Aerolínea Holandesa y su broma a #MEX &gt; “@KLM: Adios Amigos! #NEDMEX http://t.co/1fS0zVYBHz”"" @lilaamarie99";158;FALSE
483320257465958400;2014-06-29T18:45:03Z;Non-Complaint;“@dannygrrrr: “@KLM: Adios Amigos! #NEDMEX http://t.co/xlWi0wQlwH”// we will sacrifice a virgin... your airline is doomed 👹” haha épico;1677;FALSE
483320453432614912;2014-06-29T18:45:50Z;Non-Complaint;"😂😂😂😂😂""@KLM: Adios Amigos! #NEDMEX http://t.co/Yynqr7RFGS""";200;FALSE
483320650245758976;2014-06-29T18:46:37Z;Non-Complaint;¡Qué descaro! Los mexicanos muertos de ira por el 'racismo' de @KLM por un chiste, pero no aceptan que el grito 'P...' es homofóbico.;262;FALSE
483320650245742592;2014-06-29T18:46:37Z;Non-Complaint;@KLM pretty classless move;138;FALSE
483320655476424704;2014-06-29T18:46:38Z;Non-Complaint;Zwak, @KLM heeft de tweet alweer verwijderd... #fail #adiosamigos;1286;FALSE
483320765299712000;2014-06-29T18:47:04Z;Complaint;"@KLM the damage is done;) fuck you";348;FALSE
483320824766550016;2014-06-29T18:47:18Z;Non-Complaint;@BuzzFeedSports Wow.. What a bunch of sore loser babies. It's called banter. Get over it!!!! @KLM;940;FALSE
483320837366235136;2014-06-29T18:47:21Z;Complaint;@DeltaAssist With the SABRE outage, I'm having problems upgrading my ticket. :( #letmegiveyoumymoney;2745;FALSE
483320854244098048;2014-06-29T18:47:25Z;Non-Complaint;@warkentin @Aucio @KLM @Pemex @Shell lo de la selección es de risa y anecdótico ,el robo al país si es una ojetada;344;FALSE
483320941062025216;2014-06-29T18:47:46Z;Non-Complaint;@KLM #nedmex Un consejo a KLM: Digan adiós putoooooooss...  Eso no ofende a ningún mexicano. Es inofensivo.;1555;FALSE
483320960540741632;2014-06-29T18:47:51Z;Non-Complaint;"@willcarless @tommymiles @KLM We can now look forward to 5000 articles about the ""infamous KLM tweet.""";634;FALSE
483320997919989760;2014-06-29T18:48:00Z;Non-Complaint;@AmericanAir to look at other options going forward;212;FALSE
483321291030552576;2014-06-29T18:49:10Z;Complaint;@British_Airways you should be ashamed of yourselves - blaming a computer glitch for lost baggage #BA;89;FALSE
483321326137257984;2014-06-29T18:49:18Z;Non-Complaint;Wat een gezeur om de tweet van @KLM. Humor om te lachen, mensen. Al helemaal niet racistisch! Jammer van de delete.;311;FALSE
483321598540148736;2014-06-29T18:50:23Z;Non-Complaint;@LedVarela @KoliaFobiano @GaelGarciaB El chiste de @KLM es racista, pero su grito en los estadios no es homofóbico. Ridículo.;262;FALSE
483321722041417728;2014-06-29T18:50:52Z;Non-Complaint;@FlyFrontier keeps promising me easier, cheaper service, but I can't TALK TO THEM OR ASK QUESTIONS.;266;FALSE
483321764723036160;2014-06-29T18:51:03Z;Non-Complaint;@currovillarejo @MichelleOlmos los únicos chistes buenos son los que hacen los Mexicanos, no? @altrejo @KLM;347;FALSE
483321769542303744;2014-06-29T18:51:04Z;Non-Complaint;"#SFPrideLive @VirginAmerica's catchy song ""Ready To Fly"" from their safety video! https://t.co/PN3yh6S4l3";211;FALSE
483321873464561664;2014-06-29T18:51:28Z;Non-Complaint;Entiendo que pueda haber retraso de 1h en el @Vueling BLQ-BCN... Pero tener que esperar la maleta durante 50 minutos es una vergüenza!;219;FALSE
483322122656161792;2014-06-29T18:52:28Z;Non-Complaint;@bengafaro @dandorta @KLM JAJAJAJAJJA lo acabo de ver. Me parece absolutamente brillante;949;FALSE
483322234975821824;2014-06-29T18:52:55Z;Non-Complaint;Who the f... is @GaelGarciaB ???? Just a very bad looser. I support @KLM;825;FALSE
483322259281809408;2014-06-29T18:53:00Z;Non-Complaint;Well, I never flew with @KLM, but I'd love to since they have a lot of Boeings for an European airline. #tweetyourKLMopinion;883;FALSE
483322296162328576;2014-06-29T18:53:09Z;Complaint;"Well done @KLM 
Too late to delete the tweet! I don't think there will be many Mexicans flying with you #shameonyou http://t.co/mB5UBkNNqF";160;FALSE
483322422910021632;2014-06-29T18:53:39Z;Complaint;Massive check in delays due to closing a desk early, then missed our take off slot so now over an hour late. Thanks @Ryanair #parcelofshit;131;FALSE
483322474377924608;2014-06-29T18:53:52Z;Non-Complaint;@oficialvicente @KLM Los que se ven mal son ellos!!!! Con eso solo dicen que no son una aerolínea de confianza!!!;135;FALSE
483322545983074304;2014-06-29T18:54:09Z;Non-Complaint;@GustavoArellano @KLM hahahaha they said that? People need to relax, seriously.;694;FALSE
483322589998497792;2014-06-29T18:54:19Z;Non-Complaint;@russian_market so... that's stupid. Because of a tweet? @KLM;1234;FALSE
483322598739443712;2014-06-29T18:54:21Z;Non-Complaint;@NewsReputation @KLM @sanchezdelreal Estáis todos muy sensibles, no? Ayuda?;738;FALSE
483323010741719040;2014-06-29T18:56:00Z;Non-Complaint;@roosvanvugt @KLM Gehehehe :p;3485;FALSE
483323049966452736;2014-06-29T18:56:09Z;Non-Complaint;@RicksDavila @KLM the person who wrote that twit should consider him jobless, his stupidity is everywhere... ¡Viva @lufthansa !;497;FALSE
483323423259893760;2014-06-29T18:57:38Z;Non-Complaint;@sandravogelaar @KLM Wat was de tweet?;266;FALSE
483323589215535104;2014-06-29T18:58:18Z;Non-Complaint;No sean putos se burlan hasta de la peor tragedia y se indignan del tweet de @KLM tengan 🍳🍳 y aguanten!!;83;FALSE
483323905528967168;2014-06-29T18:59:33Z;Non-Complaint;@KLM Fuck off!!;644;FALSE
483323913808535552;2014-06-29T18:59:35Z;Non-Complaint;@KLM xq borras tu imagen donde te burlas d nuestra eliminación??;436;FALSE
483323914659983360;2014-06-29T18:59:35Z;Non-Complaint;@Bessiejking @Klm They would've. Fans, not brands? Tell that to every sports team ever...;9242;FALSE
483323953302085632;2014-06-29T18:59:44Z;Non-Complaint;Por eso no viajo ni viajaré con ustedes!!! Igualados @KLM!!!!;385;FALSE
483324174791110656;2014-06-29T19:00:37Z;Non-Complaint;@Pritt @Jan_Bennink @KLM pravda is hun enige vorm van communicatie. Ze grijpen ook in op personeelforums. Triest.;151;FALSE
483324201798213632;2014-06-29T19:00:44Z;Non-Complaint;@ome_haam @KLM Lol. Je doet een Quinsy! :);2581;FALSE
483324405842337792;2014-06-29T19:01:32Z;Non-Complaint;Jajajaja el tren del mame patrocinado por @KLM http://t.co/nyXQv2beid;333;FALSE
483324465724817408;2014-06-29T19:01:47Z;Non-Complaint;@RTLNieuwsnl @KLM wat een onzin... Alsof het andersom nooit gebeurt.;28;FALSE
483324516093808640;2014-06-29T19:01:59Z;Non-Complaint;@lvloon @KLM yep. Además era algo cierto, la selección se va del mundial ¿por qué tantos se ofendieron?;2303;FALSE
483324697321672704;2014-06-29T19:02:42Z;Non-Complaint;Como siempre, los tuiteros no buscan quién se la haga, sino quién se la pague. Hoy el turno es de @KLM.;3904;FALSE
483324806222209024;2014-06-29T19:03:08Z;Non-Complaint;Estuvo chido el tuit de @KLM  no se ardan.;274;FALSE
483324908085067776;2014-06-29T19:03:32Z;Non-Complaint;Y @KLM se burla de mexicanos y luego borra el tuit:  http://t.co/NZrmm4jOg8;2255;FALSE
483324953841123328;2014-06-29T19:03:43Z;Non-Complaint;@KLM learn to use real time marketing in an intelligent way!;319;FALSE
483324987160276992;2014-06-29T19:03:51Z;Non-Complaint;“@SanCadilla: Y después de sentir el #RigorMexicano, @KLM ya borró este tuit http://t.co/4xApg8Evv4” eeeeeeeh puuuuutossss !!! @KLM;81;FALSE
483325056211501056;2014-06-29T19:04:07Z;Complaint;Annoyed that always have to request credit for @United partner flights. Specifically @lufthansa. #fail;5285;FALSE
483325136087433216;2014-06-29T19:04:26Z;Non-Complaint;@SanCadilla @KLM pues queeee putos.;134;FALSE
483325528980467712;2014-06-29T19:06:00Z;Non-Complaint;Y si no era denigrante, ¿por qué borraron el tuit los de @KLM ?;336;FALSE
483325539386548224;2014-06-29T19:06:03Z;Non-Complaint;"@wonderhelm @KLM I would really like to eavesdrop on the crisis comms conference call going on right now ;-)";1048;FALSE
483325723705237504;2014-06-29T19:06:46Z;Non-Complaint;@KLM Deleting that tweet is not going to save the stupid country of the terrorism;1;FALSE
